tab,scope,kind,group,key,target,param,label,minimum,maximum,step,neutral,available,section,tooltip
Weapons,individual,slider,weapon_overrides,GunSVDM_SP:recoil,GunSVDM_SP,recoil,GunSVDM_SP  ·  „SVDM-2“ / Recoil,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunSVDM_SP:spread,GunSVDM_SP,spread,GunSVDM_SP  ·  „SVDM-2“ / Spread,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunSVU_SP:adsspeed,GunSVU_SP,adsspeed,GunSVU_SP  ·  „SVU-MK S-3“ / ADS move speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunSVU_SP:aimtime,GunSVU_SP,aimtime,GunSVU_SP  ·  „SVU-MK S-3“ / ADS aim-in speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunSVU_SP:bleeding,GunSVU_SP,bleeding,GunSVU_SP  ·  „SVU-MK S-3“ / Bleeding,0.1,5.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunSVU_SP:damage,GunSVU_SP,damage,GunSVU_SP  ·  „SVU-MK S-3“ / Damage,0.1,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunSVU_SP:durability,GunSVU_SP,durability,GunSVU_SP  ·  „SVU-MK S-3“ / Durability,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunSVU_SP:firerate,GunSVU_SP,firerate,GunSVU_SP  ·  „SVU-MK S-3“ / Fire rate,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunSVU_SP:magazine,GunSVU_SP,magazine,GunSVU_SP  ·  „SVU-MK S-3“ / Magazine size,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunSVU_SP:range,GunSVU_SP,range,GunSVU_SP  ·  „SVU-MK S-3“ / Effective range,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunSVU_SP:recoil,GunSVU_SP,recoil,GunSVU_SP  ·  „SVU-MK S-3“ / Recoil,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunSVU_SP:spread,GunSVU_SP,spread,GunSVU_SP  ·  „SVU-MK S-3“ / Spread,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunTOZ_SG:adsspeed,GunTOZ_SG,adsspeed,GunTOZ_SG  ·  „TOZ-34“ / ADS move speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunTOZ_SG:aimtime,GunTOZ_SG,aimtime,GunTOZ_SG  ·  „TOZ-34“ / ADS aim-in speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunTOZ_SG:bleeding,GunTOZ_SG,bleeding,GunTOZ_SG  ·  „TOZ-34“ / Bleeding,0.1,5.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunTOZ_SG:damage,GunTOZ_SG,damage,GunTOZ_SG  ·  „TOZ-34“ / Damage,0.1,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunTOZ_SG:durability,GunTOZ_SG,durability,GunTOZ_SG  ·  „TOZ-34“ / Durability,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunTOZ_SG:firerate,GunTOZ_SG,firerate,GunTOZ_SG  ·  „TOZ-34“ / Fire rate,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunTOZ_SG:magazine,GunTOZ_SG,magazine,GunTOZ_SG  ·  „TOZ-34“ / Magazine size,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunTOZ_SG:range,GunTOZ_SG,range,GunTOZ_SG  ·  „TOZ-34“ / Effective range,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunTOZ_SG:recoil,GunTOZ_SG,recoil,GunTOZ_SG  ·  „TOZ-34“ / Recoil,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunTOZ_SG:spread,GunTOZ_SG,spread,GunTOZ_SG  ·  „TOZ-34“ / Spread,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunThreeLine_SP_GS:adsspeed,GunThreeLine_SP_GS,adsspeed,GunThreeLine_SP_GS  ·  „Three-Line Rifle“ / ADS move speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunThreeLine_SP_GS:aimtime,GunThreeLine_SP_GS,aimtime,GunThreeLine_SP_GS  ·  „Three-Line Rifle“ / ADS aim-in speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunThreeLine_SP_GS:bleeding,GunThreeLine_SP_GS,bleeding,GunThreeLine_SP_GS  ·  „Three-Line Rifle“ / Bleeding,0.1,5.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunThreeLine_SP_GS:damage,GunThreeLine_SP_GS,damage,GunThreeLine_SP_GS  ·  „Three-Line Rifle“ / Damage,0.1,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunThreeLine_SP_GS:durability,GunThreeLine_SP_GS,durability,GunThreeLine_SP_GS  ·  „Three-Line Rifle“ / Durability,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunThreeLine_SP_GS:firerate,GunThreeLine_SP_GS,firerate,GunThreeLine_SP_GS  ·  „Three-Line Rifle“ / Fire rate,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunThreeLine_SP_GS:magazine,GunThreeLine_SP_GS,magazine,GunThreeLine_SP_GS  ·  „Three-Line Rifle“ / Magazine size,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunThreeLine_SP_GS:range,GunThreeLine_SP_GS,range,GunThreeLine_SP_GS  ·  „Three-Line Rifle“ / Effective range,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunThreeLine_SP_GS:recoil,GunThreeLine_SP_GS,recoil,GunThreeLine_SP_GS  ·  „Three-Line Rifle“ / Recoil,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunThreeLine_SP_GS:spread,GunThreeLine_SP_GS,spread,GunThreeLine_SP_GS  ·  „Three-Line Rifle“ / Spread,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunUDP_Deadeye_HG:adsspeed,GunUDP_Deadeye_HG,adsspeed,GunUDP_Deadeye_HG  ·  „Deadeye“ / ADS move speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunUDP_Deadeye_HG:aimtime,GunUDP_Deadeye_HG,aimtime,GunUDP_Deadeye_HG  ·  „Deadeye“ / ADS aim-in speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunUDP_Deadeye_HG:bleeding,GunUDP_Deadeye_HG,bleeding,GunUDP_Deadeye_HG  ·  „Deadeye“ / Bleeding,0.1,5.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunUDP_Deadeye_HG:damage,GunUDP_Deadeye_HG,damage,GunUDP_Deadeye_HG  ·  „Deadeye“ / Damage,0.1,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunUDP_Deadeye_HG:durability,GunUDP_Deadeye_HG,durability,GunUDP_Deadeye_HG  ·  „Deadeye“ / Durability,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunUDP_Deadeye_HG:firerate,GunUDP_Deadeye_HG,firerate,GunUDP_Deadeye_HG  ·  „Deadeye“ / Fire rate,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunUDP_Deadeye_HG:magazine,GunUDP_Deadeye_HG,magazine,GunUDP_Deadeye_HG  ·  „Deadeye“ / Magazine size,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunUDP_Deadeye_HG:range,GunUDP_Deadeye_HG,range,GunUDP_Deadeye_HG  ·  „Deadeye“ / Effective range,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunUDP_Deadeye_HG:recoil,GunUDP_Deadeye_HG,recoil,GunUDP_Deadeye_HG  ·  „Deadeye“ / Recoil,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunUDP_Deadeye_HG:spread,GunUDP_Deadeye_HG,spread,GunUDP_Deadeye_HG  ·  „Deadeye“ / Spread,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunUDP_HG:adsspeed,GunUDP_HG,adsspeed,GunUDP_HG  ·  „UDP Compact“ / ADS move speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunUDP_HG:aimtime,GunUDP_HG,aimtime,GunUDP_HG  ·  „UDP Compact“ / ADS aim-in speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunUDP_HG:bleeding,GunUDP_HG,bleeding,GunUDP_HG  ·  „UDP Compact“ / Bleeding,0.1,5.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunUDP_HG:damage,GunUDP_HG,damage,GunUDP_HG  ·  „UDP Compact“ / Damage,0.1,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunUDP_HG:durability,GunUDP_HG,durability,GunUDP_HG  ·  „UDP Compact“ / Durability,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunUDP_HG:firerate,GunUDP_HG,firerate,GunUDP_HG  ·  „UDP Compact“ / Fire rate,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunUDP_HG:magazine,GunUDP_HG,magazine,GunUDP_HG  ·  „UDP Compact“ / Magazine size,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunUDP_HG:range,GunUDP_HG,range,GunUDP_HG  ·  „UDP Compact“ / Effective range,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunUDP_HG:recoil,GunUDP_HG,recoil,GunUDP_HG  ·  „UDP Compact“ / Recoil,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunUDP_HG:spread,GunUDP_HG,spread,GunUDP_HG  ·  „UDP Compact“ / Spread,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunViper_PP:adsspeed,GunViper_PP,adsspeed,GunViper_PP  ·  „Viper-5“ / ADS move speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunViper_PP:aimtime,GunViper_PP,aimtime,GunViper_PP  ·  „Viper-5“ / ADS aim-in speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunViper_PP:bleeding,GunViper_PP,bleeding,GunViper_PP  ·  „Viper-5“ / Bleeding,0.1,5.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunViper_PP:damage,GunViper_PP,damage,GunViper_PP  ·  „Viper-5“ / Damage,0.1,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunViper_PP:durability,GunViper_PP,durability,GunViper_PP  ·  „Viper-5“ / Durability,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunViper_PP:firerate,GunViper_PP,firerate,GunViper_PP  ·  „Viper-5“ / Fire rate,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunViper_PP:magazine,GunViper_PP,magazine,GunViper_PP  ·  „Viper-5“ / Magazine size,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunViper_PP:range,GunViper_PP,range,GunViper_PP  ·  „Viper-5“ / Effective range,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunViper_PP:recoil,GunViper_PP,recoil,GunViper_PP  ·  „Viper-5“ / Recoil,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunViper_PP:spread,GunViper_PP,spread,GunViper_PP  ·  „Viper-5“ / Spread,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunZubr_PP:adsspeed,GunZubr_PP,adsspeed,GunZubr_PP  ·  „Zubr-19“ / ADS move speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunZubr_PP:aimtime,GunZubr_PP,aimtime,GunZubr_PP  ·  „Zubr-19“ / ADS aim-in speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunZubr_PP:bleeding,GunZubr_PP,bleeding,GunZubr_PP  ·  „Zubr-19“ / Bleeding,0.1,5.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunZubr_PP:damage,GunZubr_PP,damage,GunZubr_PP  ·  „Zubr-19“ / Damage,0.1,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunZubr_PP:durability,GunZubr_PP,durability,GunZubr_PP  ·  „Zubr-19“ / Durability,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunZubr_PP:firerate,GunZubr_PP,firerate,GunZubr_PP  ·  „Zubr-19“ / Fire rate,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunZubr_PP:magazine,GunZubr_PP,magazine,GunZubr_PP  ·  „Zubr-19“ / Magazine size,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunZubr_PP:range,GunZubr_PP,range,GunZubr_PP  ·  „Zubr-19“ / Effective range,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunZubr_PP:recoil,GunZubr_PP,recoil,GunZubr_PP  ·  „Zubr-19“ / Recoil,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,GunZubr_PP:spread,GunZubr_PP,spread,GunZubr_PP  ·  „Zubr-19“ / Spread,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Cavalier_SR_GS:adsspeed,Gun_Cavalier_SR_GS,adsspeed,Gun_Cavalier_SR_GS  ·  „Cavalier“ / ADS move speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Cavalier_SR_GS:aimtime,Gun_Cavalier_SR_GS,aimtime,Gun_Cavalier_SR_GS  ·  „Cavalier“ / ADS aim-in speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Cavalier_SR_GS:bleeding,Gun_Cavalier_SR_GS,bleeding,Gun_Cavalier_SR_GS  ·  „Cavalier“ / Bleeding,0.1,5.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Cavalier_SR_GS:damage,Gun_Cavalier_SR_GS,damage,Gun_Cavalier_SR_GS  ·  „Cavalier“ / Damage,0.1,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Cavalier_SR_GS:durability,Gun_Cavalier_SR_GS,durability,Gun_Cavalier_SR_GS  ·  „Cavalier“ / Durability,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Cavalier_SR_GS:firerate,Gun_Cavalier_SR_GS,firerate,Gun_Cavalier_SR_GS  ·  „Cavalier“ / Fire rate,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Cavalier_SR_GS:magazine,Gun_Cavalier_SR_GS,magazine,Gun_Cavalier_SR_GS  ·  „Cavalier“ / Magazine size,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Cavalier_SR_GS:range,Gun_Cavalier_SR_GS,range,Gun_Cavalier_SR_GS  ·  „Cavalier“ / Effective range,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Cavalier_SR_GS:recoil,Gun_Cavalier_SR_GS,recoil,Gun_Cavalier_SR_GS  ·  „Cavalier“ / Recoil,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Cavalier_SR_GS:spread,Gun_Cavalier_SR_GS,spread,Gun_Cavalier_SR_GS  ·  „Cavalier“ / Spread,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Combatant_AR_GS:adsspeed,Gun_Combatant_AR_GS,adsspeed,Gun_Combatant_AR_GS  ·  „Combatant“ / ADS move speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Combatant_AR_GS:aimtime,Gun_Combatant_AR_GS,aimtime,Gun_Combatant_AR_GS  ·  „Combatant“ / ADS aim-in speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Combatant_AR_GS:bleeding,Gun_Combatant_AR_GS,bleeding,Gun_Combatant_AR_GS  ·  „Combatant“ / Bleeding,0.1,5.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Combatant_AR_GS:damage,Gun_Combatant_AR_GS,damage,Gun_Combatant_AR_GS  ·  „Combatant“ / Damage,0.1,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Combatant_AR_GS:durability,Gun_Combatant_AR_GS,durability,Gun_Combatant_AR_GS  ·  „Combatant“ / Durability,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Combatant_AR_GS:firerate,Gun_Combatant_AR_GS,firerate,Gun_Combatant_AR_GS  ·  „Combatant“ / Fire rate,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Combatant_AR_GS:magazine,Gun_Combatant_AR_GS,magazine,Gun_Combatant_AR_GS  ·  „Combatant“ / Magazine size,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Combatant_AR_GS:range,Gun_Combatant_AR_GS,range,Gun_Combatant_AR_GS  ·  „Combatant“ / Effective range,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Combatant_AR_GS:recoil,Gun_Combatant_AR_GS,recoil,Gun_Combatant_AR_GS  ·  „Combatant“ / Recoil,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Combatant_AR_GS:spread,Gun_Combatant_AR_GS,spread,Gun_Combatant_AR_GS  ·  „Combatant“ / Spread,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Decider_AR_GS:adsspeed,Gun_Decider_AR_GS,adsspeed,Gun_Decider_AR_GS  ·  „Decider“ / ADS move speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Decider_AR_GS:aimtime,Gun_Decider_AR_GS,aimtime,Gun_Decider_AR_GS  ·  „Decider“ / ADS aim-in speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Decider_AR_GS:bleeding,Gun_Decider_AR_GS,bleeding,Gun_Decider_AR_GS  ·  „Decider“ / Bleeding,0.1,5.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Decider_AR_GS:damage,Gun_Decider_AR_GS,damage,Gun_Decider_AR_GS  ·  „Decider“ / Damage,0.1,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Decider_AR_GS:durability,Gun_Decider_AR_GS,durability,Gun_Decider_AR_GS  ·  „Decider“ / Durability,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Decider_AR_GS:firerate,Gun_Decider_AR_GS,firerate,Gun_Decider_AR_GS  ·  „Decider“ / Fire rate,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Decider_AR_GS:magazine,Gun_Decider_AR_GS,magazine,Gun_Decider_AR_GS  ·  „Decider“ / Magazine size,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Decider_AR_GS:range,Gun_Decider_AR_GS,range,Gun_Decider_AR_GS  ·  „Decider“ / Effective range,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Decider_AR_GS:recoil,Gun_Decider_AR_GS,recoil,Gun_Decider_AR_GS  ·  „Decider“ / Recoil,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Decider_AR_GS:spread,Gun_Decider_AR_GS,spread,Gun_Decider_AR_GS  ·  „Decider“ / Spread,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Drowned_AR_GS:adsspeed,Gun_Drowned_AR_GS,adsspeed,Gun_Drowned_AR_GS  ·  „Drowned“ / ADS move speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Drowned_AR_GS:aimtime,Gun_Drowned_AR_GS,aimtime,Gun_Drowned_AR_GS  ·  „Drowned“ / ADS aim-in speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Drowned_AR_GS:bleeding,Gun_Drowned_AR_GS,bleeding,Gun_Drowned_AR_GS  ·  „Drowned“ / Bleeding,0.1,5.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Drowned_AR_GS:damage,Gun_Drowned_AR_GS,damage,Gun_Drowned_AR_GS  ·  „Drowned“ / Damage,0.1,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Drowned_AR_GS:durability,Gun_Drowned_AR_GS,durability,Gun_Drowned_AR_GS  ·  „Drowned“ / Durability,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Drowned_AR_GS:firerate,Gun_Drowned_AR_GS,firerate,Gun_Drowned_AR_GS  ·  „Drowned“ / Fire rate,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Drowned_AR_GS:magazine,Gun_Drowned_AR_GS,magazine,Gun_Drowned_AR_GS  ·  „Drowned“ / Magazine size,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Drowned_AR_GS:range,Gun_Drowned_AR_GS,range,Gun_Drowned_AR_GS  ·  „Drowned“ / Effective range,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Drowned_AR_GS:recoil,Gun_Drowned_AR_GS,recoil,Gun_Drowned_AR_GS  ·  „Drowned“ / Recoil,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Drowned_AR_GS:spread,Gun_Drowned_AR_GS,spread,Gun_Drowned_AR_GS  ·  „Drowned“ / Spread,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Encourage_HG_GS:adsspeed,Gun_Encourage_HG_GS,adsspeed,Gun_Encourage_HG_GS  ·  „Encourage“ / ADS move speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Encourage_HG_GS:aimtime,Gun_Encourage_HG_GS,aimtime,Gun_Encourage_HG_GS  ·  „Encourage“ / ADS aim-in speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Encourage_HG_GS:bleeding,Gun_Encourage_HG_GS,bleeding,Gun_Encourage_HG_GS  ·  „Encourage“ / Bleeding,0.1,5.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Encourage_HG_GS:damage,Gun_Encourage_HG_GS,damage,Gun_Encourage_HG_GS  ·  „Encourage“ / Damage,0.1,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Encourage_HG_GS:durability,Gun_Encourage_HG_GS,durability,Gun_Encourage_HG_GS  ·  „Encourage“ / Durability,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Encourage_HG_GS:firerate,Gun_Encourage_HG_GS,firerate,Gun_Encourage_HG_GS  ·  „Encourage“ / Fire rate,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Encourage_HG_GS:magazine,Gun_Encourage_HG_GS,magazine,Gun_Encourage_HG_GS  ·  „Encourage“ / Magazine size,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Encourage_HG_GS:range,Gun_Encourage_HG_GS,range,Gun_Encourage_HG_GS  ·  „Encourage“ / Effective range,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Encourage_HG_GS:recoil,Gun_Encourage_HG_GS,recoil,Gun_Encourage_HG_GS  ·  „Encourage“ / Recoil,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Encourage_HG_GS:spread,Gun_Encourage_HG_GS,spread,Gun_Encourage_HG_GS  ·  „Encourage“ / Spread,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_GStreet_HG_GS:adsspeed,Gun_GStreet_HG_GS,adsspeed,Gun_GStreet_HG_GS  ·  „Gangster“ / ADS move speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_GStreet_HG_GS:aimtime,Gun_GStreet_HG_GS,aimtime,Gun_GStreet_HG_GS  ·  „Gangster“ / ADS aim-in speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_GStreet_HG_GS:bleeding,Gun_GStreet_HG_GS,bleeding,Gun_GStreet_HG_GS  ·  „Gangster“ / Bleeding,0.1,5.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_GStreet_HG_GS:damage,Gun_GStreet_HG_GS,damage,Gun_GStreet_HG_GS  ·  „Gangster“ / Damage,0.1,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_GStreet_HG_GS:durability,Gun_GStreet_HG_GS,durability,Gun_GStreet_HG_GS  ·  „Gangster“ / Durability,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_GStreet_HG_GS:firerate,Gun_GStreet_HG_GS,firerate,Gun_GStreet_HG_GS  ·  „Gangster“ / Fire rate,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_GStreet_HG_GS:magazine,Gun_GStreet_HG_GS,magazine,Gun_GStreet_HG_GS  ·  „Gangster“ / Magazine size,0.25,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_GStreet_HG_GS:range,Gun_GStreet_HG_GS,range,Gun_GStreet_HG_GS  ·  „Gangster“ / Effective range,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_GStreet_HG_GS:recoil,Gun_GStreet_HG_GS,recoil,Gun_GStreet_HG_GS  ·  „Gangster“ / Recoil,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_GStreet_HG_GS:spread,Gun_GStreet_HG_GS,spread,Gun_GStreet_HG_GS  ·  „Gangster“ / Spread,0.1,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Gabion_AR_GS:adsspeed,Gun_Gabion_AR_GS,adsspeed,Gun_Gabion_AR_GS  ·  „Lavina SA 'Gabion'“ / ADS move speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Gabion_AR_GS:aimtime,Gun_Gabion_AR_GS,aimtime,Gun_Gabion_AR_GS  ·  „Lavina SA 'Gabion'“ / ADS aim-in speed,0.25,4.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Gabion_AR_GS:bleeding,Gun_Gabion_AR_GS,bleeding,Gun_Gabion_AR_GS  ·  „Lavina SA 'Gabion'“ / Bleeding,0.1,5.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Gabion_AR_GS:damage,Gun_Gabion_AR_GS,damage,Gun_Gabion_AR_GS  ·  „Lavina SA 'Gabion'“ / Damage,0.1,10.0,0.1,1,True,,
Weapons,individual,slider,weapon_overrides,Gun_Gabion_AR_GS:durability,Gun_Gabion_AR_GS,durability,Gun_Gabion_AR_GS  ·  „Lavina SA 'Gabion'“ / Durability,0.25,10.0,0.1,1,True,,
